,DATE,Conversion_3_male_Tokyo,Complementary goods_1,Complementary goods_2,Complementary goods_3,price_16,Number of dates_1,Number of dates_2,covid-19 Infected person_1,weather_Average temperature(Åé)_1,weather_Total precipitation(mm)_1,weather_Daylight hours (hours)_1,boolean_value_S_1,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_9,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_15,boolean_value_16,boolean_value_18,boolean_value_19,Google_trends_1,Influencer_Post,Influencer_fix_S,Yahoo_S,Yahoo_I,Yahoo_other_S,Yahoo_other_I,Twitter_S,Twitter_I,Google_other_S,Google_other_I,PR_I,FB_undefined_S,FB_undefined_I,FB_u25_S,FB_u25_I,FB_28_similar_S,FB_28_similar_I,FB_30_broad_S,FB_30_broad_I,FB_30_similar_S,FB_30_similar_I,FB_30_retarg_S,FB_30_retarg_I,FB_40_broad_S,FB_40_broad_I,FB_40_similar_S,FB_40_similar_I,FB_40_retarg_S,FB_40_retarg_I,FB_50_S,FB_50_I,FB_male_other_S,FB_male_other_I,FB_female_other_S,FB_female_other_I,Google_listing_S,Google_listing_I,Google_Proslisting_S,Google_Proslisting_I,Google_undefined_S,Google_undefined_I
542,2020-06-26,9.0,65.0,32.0,16.0,12817.0,0.0,0.0,54.0,24.7,0.0,4.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20607.0,14496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6477.0,4760.0,6269.0,6026.0,0.0,0.0,0.0,0.0,0.0,0.0
543,2020-06-27,10.0,73.0,31.0,29.0,12817.0,16.0,58.0,57.0,25.5,0.0,2.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18069.0,13136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6875.0,5318.0,6652.0,11782.0,0.0,0.0,0.0,0.0,0.0,0.0
544,2020-06-28,17.0,75.0,35.0,30.0,12817.0,18.0,51.0,60.0,22.2,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18776.0,13454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7154.0,6313.0,9013.0,14730.0,0.0,0.0,0.0,0.0,0.0,0.0
545,2020-06-29,10.0,67.0,33.0,34.0,12817.0,0.0,0.0,58.0,24.9,0.0,10.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14476.0,8851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7117.0,5705.0,10777.0,14071.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2020-06-30,10.0,60.0,27.0,28.0,12817.0,0.0,0.0,54.0,24.6,15.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20367.0,12451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361.0,2799.0,14922.0,15604.0,0.0,0.0,0.0,0.0,0.0,0.0
547,2020-07-01,13.0,71.0,23.0,21.0,12817.0,0.0,0.0,67.0,25.1,21.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26615.0,17144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3434.0,2278.0,10568.0,11628.0,0.0,0.0,0.0,0.0,0.0,0.0
548,2020-07-02,12.0,70.0,30.0,18.0,12817.0,0.0,0.0,107.0,25.9,0.5,11.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22254.0,12996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6666.0,4211.0,14296.0,13539.0,0.0,0.0,0.0,0.0,0.0,0.0
549,2020-07-03,11.0,49.0,32.0,20.0,12817.0,0.0,0.0,124.0,23.8,6.0,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20361.0,11863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10031.0,6143.0,20595.0,20331.0,0.0,0.0,0.0,0.0,0.0,0.0
550,2020-07-04,22.0,96.0,37.0,33.0,12817.0,21.0,63.0,131.0,23.8,25.5,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20023.0,12771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9658.0,5636.0,16208.0,19051.0,0.0,0.0,0.0,0.0,0.0,0.0
551,2020-07-05,25.0,102.0,46.0,41.0,12817.0,15.0,66.0,111.0,24.9,3.5,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20176.0,12019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10545.0,6536.0,13707.0,16756.0,0.0,0.0,0.0,0.0,0.0,0.0
552,2020-07-06,12.0,69.0,31.0,25.0,12817.0,0.0,0.0,102.0,24.8,40.5,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.0,3601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9265.0,7659.0,18471.0,22085.0,0.0,0.0,0.0,0.0,0.0,0.0
553,2020-07-07,8.0,71.0,27.0,21.0,12817.0,0.0,0.0,106.0,27.2,0.5,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12876.0,9952.0,47142.0,45157.0,0.0,0.0,0.0,0.0,0.0,0.0
554,2020-07-08,5.0,84.0,40.0,31.0,12817.0,0.0,0.0,75.0,26.0,3.0,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30186.0,21635.0,32000.0,30219.0,0.0,0.0,0.0,0.0,0.0,0.0
555,2020-07-09,7.0,66.0,31.0,22.0,12817.0,0.0,0.0,224.0,23.7,14.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19481.0,12988.0,32833.0,50687.0,0.0,0.0,0.0,0.0,0.0,0.0
556,2020-07-10,4.0,66.0,35.0,26.0,12817.0,0.0,0.0,243.0,25.3,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5140.0,2509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8271.0,5051.0,27231.0,46873.0,0.0,0.0,0.0,0.0,0.0,0.0
557,2020-07-11,2.0,86.0,44.0,24.0,12817.0,18.0,83.0,206.0,27.5,2.0,2.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9352.0,5443.0,29153.0,44342.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2020-07-12,5.0,86.0,47.0,29.0,12817.0,19.0,83.0,206.0,26.0,0.5,4.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8424.0,5755.0,48696.0,60221.0,0.0,0.0,0.0,0.0,0.0,0.0
559,2020-07-13,1.0,82.0,44.0,31.0,12817.0,0.0,0.0,118.0,21.0,6.0,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8438.0,5697.0,53506.0,64706.0,0.0,0.0,0.0,0.0,0.0,0.0
560,2020-07-14,6.0,66.0,36.0,26.0,12817.0,0.0,0.0,143.0,22.3,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5425.0,2623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572.0,5707.0,78673.0,76912.0,0.0,0.0,0.0,0.0,0.0,0.0
561,2020-07-15,17.0,82.0,42.0,22.0,12817.0,0.0,0.0,165.0,20.4,6.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15621.0,9150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11957.0,9334.0,22799.0,28477.0,0.0,0.0,0.0,0.0,0.0,0.0
562,2020-07-16,8.0,77.0,36.0,17.0,12817.0,0.0,0.0,286.0,20.7,0.5,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23110.0,13720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11338.0,9218.0,36468.0,50789.0,0.0,0.0,0.0,0.0,0.0,0.0
563,2020-07-17,25.0,65.0,27.0,31.0,12817.0,0.0,0.0,293.0,19.3,34.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25173.0,14198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13140.0,10642.0,45482.0,55638.0,0.0,0.0,0.0,0.0,0.0,0.0
564,2020-07-18,12.0,75.0,35.0,31.0,12817.0,42.0,103.0,290.0,20.4,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24944.0,12923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13567.0,12596.0,41236.0,45921.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2020-07-19,16.0,80.0,47.0,34.0,12817.0,51.0,78.0,188.0,24.3,0.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25108.0,13714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13755.0,14258.0,38277.0,44422.0,0.0,0.0,0.0,0.0,0.0,0.0
566,2020-07-20,11.0,65.0,28.0,33.0,12817.0,0.0,0.0,168.0,26.9,0.0,6.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14699.0,7206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7424.0,6766.0,51794.0,54277.0,0.0,0.0,0.0,0.0,0.0,0.0
567,2020-07-21,20.0,61.0,31.0,26.0,12817.0,0.0,0.0,237.0,25.5,1.0,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26326.0,15020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11367.0,8977.0,73082.0,66061.0,0.0,0.0,0.0,0.0,0.0,0.0
568,2020-07-22,11.0,73.0,31.0,17.0,12817.0,0.0,0.0,238.0,26.6,0.0,0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15194.0,9005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12526.0,10163.0,59503.0,57869.0,0.0,0.0,0.0,0.0,0.0,0.0
569,2020-07-23,24.0,84.0,44.0,22.0,12817.0,0.0,0.0,366.0,23.2,31.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29021.0,16797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12650.0,8568.0,70968.0,74947.0,0.0,0.0,0.0,0.0,0.0,0.0
570,2020-07-24,14.0,80.0,49.0,26.0,12817.0,0.0,0.0,260.0,24.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18044.0,9929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10990.0,9212.0,84286.0,88900.0,0.0,0.0,0.0,0.0,0.0,0.0
571,2020-07-25,5.0,100.0,41.0,20.0,12817.0,36.0,88.0,295.0,25.1,23.5,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080.0,3128.0,77352.0,80530.0,0.0,0.0,0.0,0.0,0.0,0.0
572,2020-07-26,5.0,86.0,51.0,38.0,12817.0,25.0,69.0,239.0,25.6,18.5,2.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87750.0,99018.0,0.0,0.0,0.0,0.0,0.0,0.0
573,2020-07-27,5.0,92.0,32.0,24.0,12817.0,0.0,0.0,131.0,26.3,2.0,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76255.0,81775.0,0.0,0.0,0.0,0.0,0.0,0.0
574,2020-07-28,3.0,80.0,41.0,17.0,12817.0,0.0,0.0,266.0,26.7,2.0,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5701.0,4210.0,84803.0,92779.0,0.0,0.0,0.0,0.0,0.0,0.0
575,2020-07-29,5.0,66.0,36.0,21.0,12817.0,0.0,0.0,250.0,22.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11760.0,9230.0,80659.0,89199.0,0.0,0.0,0.0,0.0,0.0,0.0
576,2020-07-30,4.0,52.0,36.0,24.0,12817.0,0.0,0.0,367.0,23.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11748.0,9553.0,75480.0,84078.0,0.0,0.0,0.0,0.0,0.0,0.0
577,2020-07-31,10.0,60.0,24.0,26.0,12817.0,0.0,0.0,462.0,24.8,1.0,3.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,1271.0,0.0,0.0,0.0,0.0,13907.0,11189.0,81912.0,70813.0,0.0,0.0,0.0,0.0,0.0,0.0
578,2020-08-01,10.0,70.0,40.0,34.0,12817.0,30.0,112.0,472.0,26.1,0.5,5.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497.0,1513.0,0.0,0.0,0.0,0.0,11038.0,9948.0,88358.0,98010.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2020-08-02,6.0,70.0,36.0,25.0,12817.0,26.0,71.0,292.0,26.3,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494.0,1741.0,0.0,0.0,0.0,0.0,10844.0,10626.0,104023.0,126221.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2020-08-03,7.0,78.0,31.0,28.0,12817.0,0.0,0.0,258.0,27.2,0.0,10.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4766.0,2387.0,0.0,0.0,0.0,0.0,5205.0,4599.0,86616.0,99431.0,0.0,0.0,0.0,0.0,0.0,0.0
581,2020-08-04,7.0,73.0,35.0,26.0,12817.0,0.0,0.0,309.0,28.3,0.0,10.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4923.0,2715.0,0.0,0.0,0.0,0.0,2491.0,2886.0,118670.0,129261.0,0.0,0.0,0.0,0.0,0.0,0.0
582,2020-08-05,27.0,77.0,36.0,24.0,12817.0,0.0,0.0,263.0,29.1,0.0,10.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21643.0,12120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.0,1345.0,0.0,0.0,0.0,0.0,15122.0,12984.0,116509.0,119540.0,0.0,0.0,0.0,0.0,0.0,0.0
583,2020-08-06,19.0,70.0,41.0,24.0,12817.0,0.0,0.0,360.0,28.5,0.0,9.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26197.0,15568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,981.0,0.0,0.0,0.0,0.0,15684.0,12730.0,117703.0,106978.0,0.0,0.0,0.0,0.0,0.0,0.0
584,2020-08-07,26.0,56.0,24.0,20.0,12817.0,0.0,0.0,461.0,29.5,0.0,8.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22470.0,12706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,2385.0,0.0,0.0,0.0,0.0,16204.0,13070.0,121852.0,115223.0,0.0,0.0,0.0,0.0,0.0,0.0
585,2020-08-08,31.0,64.0,42.0,20.0,12817.0,43.0,131.0,429.0,28.1,0.0,4.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27097.0,14152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.0,2148.0,0.0,0.0,0.0,0.0,13490.0,10277.0,133712.0,104976.0,0.0,0.0,0.0,0.0,0.0,0.0
586,2020-08-09,29.0,96.0,31.0,29.0,12817.0,34.0,111.0,331.0,28.7,0.0,7.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25276.0,13133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893.0,2218.0,0.0,0.0,0.0,0.0,9389.0,7611.0,120812.0,104889.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2020-08-10,20.0,84.0,40.0,25.0,12817.0,0.0,0.0,197.0,30.5,0.0,8.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24112.0,11934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4963.0,2408.0,0.0,0.0,0.0,0.0,8385.0,7241.0,124864.0,110922.0,0.0,0.0,0.0,0.0,0.0,0.0
588,2020-08-11,36.0,60.0,36.0,34.0,12817.0,0.0,0.0,188.0,31.7,0.0,12.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27773.0,14630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.0,2195.0,0.0,0.0,0.0,0.0,8487.0,6489.0,112650.0,106009.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2020-08-12,16.0,77.0,26.0,30.0,12817.0,0.0,0.0,222.0,30.0,0.5,7.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21982.0,11780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,2308.0,0.0,0.0,0.0,0.0,10687.0,8243.0,119701.0,107634.0,0.0,0.0,0.0,0.0,0.0,0.0
590,2020-08-13,26.0,93.0,33.0,38.0,12817.0,0.0,0.0,206.0,29.4,21.5,7.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29333.0,15484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4840.0,2143.0,0.0,0.0,0.0,0.0,14279.0,10774.0,117068.0,96969.0,0.0,0.0,0.0,0.0,0.0,0.0
591,2020-08-14,28.0,95.0,36.0,31.0,12817.0,0.0,0.0,389.0,29.4,0.0,8.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44414.0,23162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,2215.0,0.0,0.0,0.0,0.0,15565.0,10954.0,61266.0,62695.0,0.0,0.0,0.0,0.0,0.0,0.0
592,2020-08-15,26.0,105.0,44.0,25.0,12817.0,43.0,172.0,385.0,31.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56408.0,27953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4945.0,2222.0,0.0,0.0,0.0,0.0,15241.0,10564.0,47095.0,55476.0,0.0,0.0,0.0,0.0,0.0,0.0
